Timestamp,Dst,Kp,Longitude,Radius,F_res_IGRF,Spacecraft,Latitude,F_res_CHAOS,B_NEC_res_IGRF_N,B_NEC_res_IGRF_E,B_NEC_res_IGRF_C,B_NEC_res_CHAOS_N,B_NEC_res_CHAOS_E,B_NEC_res_CHAOS_C
2023-04-26 04:23:00,-44.88334266593413,2.667,16.5648463,6845784.350000001,-2.8593893932375067,A,-54.0037192,-13.914789118935005,3.619992361218465,38.075950826055305,-6.132323766600166,28.48383633076628,45.34281681660377,16.13167954180608
2023-04-26 04:24:00,-44.900007999340936,2.667,16.8784529,6845941.63,-6.408851003987365,A,-57.818106799999995,-22.598769357602578,19.913242079393967,45.38361922178137,3.174270885749138,41.654240474439575,49.25621549486095,30.616860342091968
2023-04-26 04:25:00,-44.91667333279138,2.667,17.3256996,6846076.0200000005,-7.195654463874234,A,-61.6289151,-29.314085495934705,46.92945478285219,56.331326344613444,12.696997729242867,68.16399404736694,55.805798694458645,47.511757131989725
2023-04-26 04:26:00,-44.93333866624184,2.667,17.9691513,6846189.5,-0.08448769971073489,A,-65.4347366,-20.980512991631258,110.3456447741828,51.042762121879605,32.42207707541456,135.94231929075613,44.02648240382314,68.90724947282797
2023-04-26 04:27:00,-44.95000399969229,2.667,18.9167702,6846283.98,52.93038151125802,A,-69.2331054,33.420224793117086,200.2998085878953,18.519433708101133,15.487250188387407,225.83217615803915,11.22322588593488,49.40022611284803
2023-04-26 04:28:00,-44.96666933309909,2.667,20.371951799999998,6846361.100000001,151.69676619999518,A,-73.0193163,134.2325771373653,291.6214826290252,77.41856920395003,-83.84271799649287,315.5356395388826,69.65270060582225,-53.92462626728229
2023-04-26 04:29:00,-44.983334666549545,2.667,22.7672205,6846422.24,202.63173031697806,A,-76.7832396,184.22907182009658,121.23862078632555,-79.14259971589308,-159.90497478363977,139.44162847835833,-89.95440295624758,-131.28421379254723
2023-04-26 04:30:00,-45.0,3.333,27.201382499999998,6846468.68,199.23645002258854,A,-80.49871639999999,178.00174807586154,-53.34542974287979,-159.3350794224989,-180.38493432485848,-40.13986275708521,-173.78868475799754,-150.27255713540217
2023-04-26 04:31:00,-45.0,3.333,37.3717214,6846501.42,155.48891934222047,A,-84.07435799999999,134.13771893218654,-31.29114322823989,-91.37678577888255,-141.80205064317124,-21.41948294406484,-106.7615631239496,-113.12996084631595
2023-04-26 04:32:00,-45.0,3.333,71.4817253,6846521.24,128.92131813245942,A,-86.9675524,106.44497068223427,-109.9967583746893,-62.589561819160735,-110.32356629792048,-108.5133693179705,-75.54018991011435,-83.19535316715337
2023-04-26 04:33:00,-45.0,3.333,141.98328329999998,6846528.67,115.64256502633361,A,-86.46162129999999,94.5075546060616,-74.02598463956747,100.63972421549647,-101.93739492902387,-83.40492236365026,94.30540062411376,-77.62705263937096
2023-04-26 04:34:00,-45.0,3.333,167.01947239999998,6846523.890000001,113.59982813130046,A,-83.2853588,97.72807642119733,-32.02709903497998,158.23144321722611,-92.95702178965439,-40.82817098241321,158.20847390166273,-75.0275844795251
2023-04-26 04:35:00,-45.0,3.333,175.2154644,6846506.75,124.11396949734626,A,-79.66092789999999,110.7456373049572,-42.5447909929062,202.6981553513724,-91.94906435962184,-44.91235136960404,205.9566203996119,-77.58413552968705
2023-04-26 04:36:00,-45.0,3.333,179.01610159999998,6846476.7700000005,122.3761215690829,A,-75.93039569999999,109.01608508676145,-20.47055366712857,220.00698887285307,-88.28760007206438,-16.369238220358966,224.0742425106946,-74.37890645013249
2023-04-26 04:37:00,-45.0,3.333,-178.86248609999998,6846433.15,52.125307268033794,A,-72.1600492,37.98092197856022,67.26279660548317,154.74908022531326,-26.184394456962764,76.64358064507013,157.50479115638427,-11.516816953786474
2023-04-26 04:38:00,-45.0,3.333,-177.5489557,6846374.79,-77.66476526754559,A,-68.370536,-89.90163232125633,463.8649762357884,16.20130678390251,102.8277960864798,477.61486116772085,17.505439508177005,116.0256605118484
2023-04-26 04:39:00,-45.0,3.333,-176.6836933,6846300.22,-73.3406216928197,A,-64.5702531,-82.78522544130101,183.34875101693888,-281.18357119853044,45.50065645098948,201.42107518978355,-280.5787546945512,56.897731196993846
2023-04-26 04:40:00,-45.0,3.333,-176.09219099999999,6846207.73,-5.318097514180408,A,-60.7632273,-10.504952156668878,66.6551333658308,-128.48594864388178,-6.690816372662084,88.8953634135205,-127.56603745840857,1.9789419940061634
2023-04-26 04:41:00,-45.0,3.333,-175.67972849999998,6846095.48,17.226177721109707,A,-56.9516164,17.47689839582017,2.2617018480741535,-96.85496406031598,-33.93996718477865,30.11906667166477,-95.41996400812059,-28.51973876777629
2023-04-26 04:42:00,-45.0,3.333,-175.39049029999998,6845961.55,12.30334455519187,A,-53.1366716,15.27769770258601,-17.917723011583803,-72.76356710625714,-29.811770307293045,17.08969583938051,-71.3541714099465,-24.01908890905179
2023-04-26 04:43:00,-45.0,3.333,-175.18944639999998,6845803.850000001,4.040909752387961,A,-49.319163599999996,8.116318851803953,-33.45681495860299,-59.25384761215173,-24.62588260469056,4.682262168100351,-56.19923138324248,-16.890466816221306
2023-04-26 04:44:00,-45.0,3.333,-175.05348189999998,6845620.28,-5.602863016225456,A,-45.4995897,2.8417043413282954,-43.940331627885826,-51.3505856154552,-18.752954597766802,-2.736671946440765,-45.43930741688382,-11.941572195864865
2023-04-26 04:45:00,-45.0,3.333,-174.966703,6845408.72,-11.81436856444634,A,-41.678283799999996,-1.2981218477652874,-52.64008642109911,-44.635126630117156,-17.176030098788033,-7.730239111908304,-37.685664423518574,-8.41202489103307
2023-04-26 04:46:00,-45.0,3.333,-174.91779499999998,6845167.26,-20.352154627580603,A,-37.855478399999996,-5.628815494434093,-57.36756036456427,-38.78807476631937,-12.4208891781891,-12.961412696713523,-30.306278363885212,-5.401365142970462
2023-04-26 04:47:00,-45.0,3.333,-174.8984556,6844894.22,-31.635628290765453,A,-34.0313405,-9.37832783250633,-62.80354501072725,-35.49944195867192,-5.944276358735806,-16.885619958069583,-24.13940557628939,-3.09603774806601
2023-04-26 04:48:00,-45.0,3.333,-174.90242569999998,6844588.16,-41.345300806176965,A,-30.205993999999997,-12.248804473078053,-68.75351860826413,-31.309222472982583,-2.1354125465986726,-19.121347316417086,-17.74617339994711,-1.156477890082897
2023-04-26 04:49:00,-45.0,3.333,-174.9248671,6844247.92,-47.73503644558514,A,-26.3795345,-14.54115002812614,-71.41890964084814,-29.1634840541019,-1.4482452528609429,-20.476642258243373,-13.566010363123496,-0.11743860033311648
2023-04-26 04:50:00,-45.0,3.333,-174.96194799999998,6843872.68,-54.153312662143435,A,-22.5520387,-16.511912974587176,-71.05845313492682,-25.043089726337712,2.107453559325222,-21.392452586882428,-8.820370617988374,0.9509554900905641
2023-04-26 04:51:00,-45.0,3.333,-175.01055979999998,6843461.95,-63.21521761157055,A,-18.7235712,-18.494724413576478,-71.89999109165001,-22.841633487848412,8.62722237066555,-21.976056156054256,-7.718742267625203,1.4578157612086216
2023-04-26 04:52:00,-45.0,3.333,-175.06811589999998,6843015.7,-73.24285291472552,A,-14.894189599999999,-20.755640879960993,-75.84735689040463,-20.178465129580218,14.43472028333781,-22.722719778332248,-6.247602803993686,2.3242714104890183
2023-04-26 04:53:00,-45.0,3.333,-175.1324072,6842534.53,-78.97819071809135,A,-11.0639472,-22.04471811116673,-79.61652018094537,-12.752385997836427,15.762676297035796,-23.06699232860774,-0.15004464431422093,4.272352432795742
2023-04-26 04:54:00,-45.0,3.333,-175.2014922,6842019.62,-79.66052732164462,A,-7.232894099999999,-22.264467438235442,-77.82244286943387,-6.894495904027281,19.34893565704806,-23.451892004661204,6.184040834620646,5.184082907366246
2023-04-26 04:55:00,-45.0,3.333,-175.27361209999998,6841472.62,-85.25234068654754,A,-3.4010797999999998,-24.5816148950762,-81.58952147677337,-5.02796237477196,28.5586595786217,-25.269419372682023,9.813942660363864,9.733351483879233
2023-04-26 04:56:00,-45.0,3.333,-175.34712009999998,6840895.59,-90.23576984426472,A,0.4314459,-30.43744597354089,-88.59270934160304,-6.602398326718685,31.215220860302452,-32.11822021867192,10.581755320174125,10.851726079669334
2023-04-26 04:57:00,-45.0,3.333,-175.42041949999998,6840291.0200000005,-88.28358937626399,A,4.2646302,-29.81463119538239,-90.53849088915376,-6.52081427181929,26.595323056286816,-32.358235705800325,11.42817444704906,2.291740615704839
2023-04-26 04:58:00,-45.0,3.333,-175.4919056,6839661.95,-80.50251904065954,A,8.0984169,-24.98995795605515,-87.08217500532555,-6.3798090378368215,23.773588041579387,-27.588953196216607,12.281489287535805,-0.5919406442653781
2023-04-26 04:59:00,-45.0,3.333,-175.5599074,6839011.97,-72.47216605397625,A,11.9327457,-22.317015511933278,-85.75047314092444,-8.650999132424658,27.93092687133685,-26.066896669628477,10.973557160739347,1.4500106312661956
2023-04-26 05:00:00,-45.0,3.333,-175.6226235,6838345.11,-68.86227243048415,A,15.7675504,-21.25193674318143,-89.005250882994,-12.070615368780182,28.445152399819563,-25.93477799127504,6.929022162128604,2.080446970736375
2023-04-26 05:01:00,-45.0,3.333,-175.678048,6837665.8100000005,-63.969425640127156,A,19.6027584,-19.354483876231825,-88.29870644638868,-6.640642376984033,21.75737352481883,-26.09638219241606,10.167297176243665,2.4532258841409202
2023-04-26 05:02:00,-45.0,3.333,-175.7238789,6836978.94,-52.44392856311606,A,23.4382877,-16.791204122539057,-82.46602524367336,-1.0023240250184244,21.59514197482713,-25.748707524850033,14.49410137190398,2.9672661547556345
2023-04-26 05:03:00,-45.0,3.333,-175.7573999,6836289.7,-43.54907185729826,A,27.2740457,-14.937991043530928,-79.28574620384825,2.2938398138949196,22.34944362643364,-25.200552145161055,17.97311512747865,2.5455915096608805
2023-04-26 05:04:00,-45.0,3.333,-175.77532209999998,6835603.61,-36.67034191142375,A,31.109925099999998,-14.035517648058885,-77.05882343798294,2.1396046079644293,22.442731140556134,-25.395737247017678,16.63450239175654,2.405558753554942
2023-04-26 05:05:00,-45.0,3.333,-175.7735631,6834926.41,-31.2678115616618,A,34.9457999,-13.260309523771866,-75.37024212891993,6.132237967279707,21.327876403600385,-25.501719737549138,16.50800326309809,1.9632918010356661
2023-04-26 05:06:00,-45.0,3.333,-175.7469313,6834263.99,-24.122874933076673,A,38.7815179,-12.681692868311075,-70.35278726586694,13.416607006437062,20.31006347222865,-25.567374314294284,17.286967705566894,1.1910874449422408
2023-04-26 05:07:00,-45.0,3.333,-175.68866169999998,6833622.22,-17.24362478726107,A,42.6168906,-11.519596487843955,-65.3629098721758,14.757487250753456,20.461507370648178,-25.360233154395246,14.274428687009049,1.3530325859355798
2023-04-26 05:08:00,-45.0,3.333,-175.5897101,6833006.850000001,-7.547659212796134,A,46.4516761,-9.35512748300971,-57.34433107434961,14.537373572305796,22.768798721634084,-23.693144278036925,12.34634288623215,1.6179370627069147
2023-04-26 05:09:00,-45.0,3.333,-175.4376431,6832423.59,6.676213131315308,A,50.285553199999995,-5.055562902853126,-52.345184961472114,16.834779209762473,32.36300444984954,-23.797691170588223,14.491574633643722,5.14297489796445
2023-04-26 05:10:00,-45.0,3.333,-175.2148211,6831878.03,14.321411026619899,A,54.1180793,0.0707980905281147,-56.051418245448076,19.443391557023915,38.72619838901301,-27.280783216243435,16.470871867699998,10.9257600130004
2023-04-26 05:11:00,-45.0,3.333,-174.89528959999998,6831375.49,28.25593700160971,A,57.9486189,5.541271177549788,-56.103093362647996,18.013367194742614,49.896385496656876,-32.431645678580026,18.25877752188785,16.98210080429999
2023-04-26 05:12:00,-45.0,3.333,-174.43915909999998,6830921.0,36.18241458546254,A,61.776211999999994,8.601751384434465,-74.47845852811042,27.85552564899922,59.823038393995375,-49.91937228853021,36.74330129508735,23.165985141291458
2023-04-26 05:13:00,-45.0,3.333,-173.78175099999999,6830519.22,29.21759453335835,A,65.5993211,2.665789722719637,-90.21045933051028,36.37802043864531,51.765972709297785,-68.31519493200904,50.3568231834106,18.55612327597919
2023-04-26 05:14:00,-45.0,3.333,-172.8108068,6830174.42,7.728362759531592,A,69.4152963,-23.564771998710057,-116.85760571996798,50.690265073392084,29.90026322925405,-101.3029498918022,64.60318768740399,-5.379371372408059
2023-04-26 05:15:00,-45.0,3.333,-171.3131747,6829890.33,-33.04603541701363,A,73.2191177,-71.32774885468098,-175.75406381489483,128.089655685852,-9.344573824142572,-165.06639164406351,142.38846242312115,-49.89758482576872
2023-04-26 05:16:00,-45.0,3.333,-168.8304843,6829670.09,-42.2848138492991,A,76.9999575,-91.01867916720221,28.046573105656535,-202.04278092114373,-43.963227433261636,34.205422868771166,-185.89189420603248,-93.81946552306181
2023-04-26 05:17:00,-45.0,3.333,-164.1780762,6829516.21,2.0560225127555896,A,80.7294936,-53.347778182971524,72.97632661273337,-225.64653118123383,-1.7428576858146698,80.90462730165427,-211.00874671953758,-57.9020987130134
2023-04-26 05:18:00,-45.0,3.333,-153.2547419,6829430.54,38.65232756505429,A,84.30583419999999,-19.174006700661266,35.868299357937985,-169.69332553374926,37.510386949419626,46.724653328789145,-158.8445187635337,-20.664028969666106
2023-04-26 05:19:00,-45.0,3.333,-115.4983228,6829414.2,52.089267108764034,A,87.09383729999999,1.354725642639096,59.18239912939424,-104.98096392469836,49.931958283159474,69.79637090575244,-86.97412659515658,-0.5877756685076747
2023-04-26 05:20:00,-45.0,3.333,-46.3750688,6829467.57,52.628659232883365,A,86.2571329,17.50284209896199,85.05156575021329,5.604133984502596,49.20671513755224,76.51429470802145,16.85637375199235,14.683812123403186
2023-04-26 05:21:00,-45.0,3.333,-23.7395158,6829590.41,67.52897714034043,A,82.9919795,32.52240647064173,43.09631258589661,14.852393234609735,64.52734005383536,40.07278425115783,20.360312544596127,29.775294898550783
2023-04-26 05:22:00,-45.0,3.333,-16.106324,6829781.76,80.58185922676785,A,79.334462,48.78890277208848,8.225013989443141,26.571433575098354,80.56115804852743,3.2550295383152843,31.865736625445606,49.24492167255812
2023-04-26 05:23:00,-45.0,3.333,-12.5038594,6830040.0,88.40885458918638,A,75.58021699999999,66.1342732185949,0.8425625997124371,0.02320734175191319,89.02913797140354,0.2917708527593277,1.3187976358906326,66.61626188812807
2023-04-26 05:24:00,-45.0,3.333,-10.473973299999999,6830362.78,79.54087913823605,A,71.7890769,62.56342358452093,-47.429122583310345,-123.26739761209592,86.30938760805293,-39.41303766911733,-123.4690316286401,67.55381789798412
2023-04-26 05:25:00,-45.0,3.333,-9.2102974,6830747.100000001,40.77814007942652,A,67.9802036,27.17591702986101,-11.71096487055911,-126.4653969592066,41.01393649167585,4.977048588922116,-124.61723877917393,23.39634691231913
2023-04-26 05:26:00,-45.0,3.333,-8.3753042,6831189.5,4.392696999850159,A,64.1615551,-8.321483017134597,29.51206995749635,-78.09674848270197,-5.314237523256452,53.095543613659174,-73.33393312707506,-24.59213584561803
2023-04-26 05:27:00,-45.0,3.333,-7.8036327,6831686.0200000005,-8.84890407165949,A,60.3370262,-17.125496423825098,-2.915539880279539,-25.86637464650164,-9.180308948583843,28.19511462135779,-22.567221753872786,-27.417040139174787
2023-04-26 05:28:00,-45.0,3.333,-7.4049073,6832232.25,-6.413256352658209,A,56.508753199999994,-15.621387161161692,-25.245221637173017,-6.741878511497248,1.9499691866076319,13.190588427565672,-3.3193207127749247,-21.66030300665443
2023-04-26 05:29:00,-45.0,3.333,-7.1255945999999994,6832823.3100000005,-1.5526940632698825,A,52.6780118,-11.107812332804315,-36.23955234139794,1.8638243744431975,13.36181784029759,5.4243826218498725,6.947309351146373,-14.424666617516777
2023-04-26 05:30:00,-45.0,3.333,-6.931959399999999,6833453.96,0.1993141655329964,A,48.8456166,-7.223616579009104,-40.43009953560977,0.9623949533146288,19.813629949931055,3.9054278027142573,5.878010109136767,-10.07423111643584
2023-04-26 05:31:00,-44.983410679057975,3.333,-6.8016654999999995,6834118.72,0.6116580348098068,A,45.0121179,-5.080187751511403,-43.358760873015854,-1.972247801156982,25.253375835818588,2.28298979947067,3.393435187804471,-7.34161220637543
2023-04-26 05:32:00,-44.96674134528682,3.333,-6.7193122,6834811.850000001,-3.030130053666653,A,41.1779037,-3.3467917995803873,-43.71426267272909,-4.484685682974373,25.365755485061527,1.85204839587459,1.6676394708554199,-5.616184556281951
2023-04-26 05:33:00,-44.95007201151566,3.333,-6.6739086,6835527.33,-10.26887148325477,A,37.3432605,-1.862971454851504,-46.07197254985658,-3.6769071175351655,23.24674917430457,1.7426834038014931,3.063847549501247,-4.189119463531824
2023-04-26 05:34:00,-44.933402677788166,3.333,-6.657373199999999,6836259.28,-20.891322158182447,A,33.5084075,-1.2682507516801707,-51.44827663028991,-3.792669956168993,20.016121041695442,1.288443720797659,2.5540703636528406,-3.6341653118906834
2023-04-26 05:35:00,-44.916733344017004,3.333,-6.6636014999999995,6837001.79,-33.51959652199366,A,29.6735169,-0.8919682606538117,-61.13129874726292,-1.5587317129210305,20.216214708285406,0.7821532386515173,2.8669597397388316,-3.015109065177967
2023-04-26 05:36:00,-44.90006401024584,3.333,-6.6878654,6837749.07,-43.278865346554085,A,25.8387292,-0.7352259938888892,-70.3726402747343,-0.6389065144635424,28.093784304317523,-0.2152405517445004,3.003748919633722,-1.8450361277427874
2023-04-26 05:37:00,-44.88339467647469,3.333,-6.726412799999999,6838495.66,-50.6906626322816,A,22.0041607,-0.7928314766504627,-74.10061256980771,-4.587476110232046,36.63589128728381,-0.861313292349223,2.3725257359003535,-1.124067792601636
2023-04-26 05:38:00,-44.86672534274719,3.333,-6.776193,6839236.23,-57.64357909507089,A,18.1699096,-0.4116352610690228,-73.7372823302394,-6.89869174924911,41.7046690663492,-0.8848340920594637,1.3779239033849535,-0.10734368760222424
2023-04-26 05:39:00,-44.85005600897603,3.333,-6.8346624,6839965.68,-65.86581478705557,A,14.3360612,1.287452428994584,-73.64863686806348,-8.435951499642442,44.77831244545223,0.75256998831901,-0.411857174753095,0.3575307812320716
2023-04-26 05:40:00,-44.83338667520487,3.333,-6.8996441,6840679.2,-76.7819919008034,A,10.5026913,1.5936833248342737,-76.7001377292363,-8.99501707844638,47.47108433330743,1.0914253951959836,-0.4290495281616131,-1.7874869275781293
2023-04-26 05:41:00,-44.81671734143371,3.333,-6.9692202,6841372.41,-84.8009174480394,A,6.6698678,0.3216199155722279,-76.81231318430582,-11.86162739217798,57.15813203987,-0.42806491495866794,-0.13658400599251763,-2.3426875908853617
2023-04-26 05:42:00,-44.800048007706216,3.333,-7.0416474,6842041.45,-84.90259140062335,A,2.8376531999999997,0.5354334122457658,-69.55774787865084,-11.302288009473159,61.75827475659753,-0.40115956910085515,0.45762251138739884,-2.073858072875737
2023-04-26 05:43:00,-44.783378673935054,3.333,-7.1152883,6842683.04,-82.86963250422195,A,-0.9938956999999999,1.1091726514459879,-62.68574879277003,-8.430414190395368,61.41778209991753,0.25676615739939734,2.0027603201051534,-1.7990806225916458
2023-04-26 05:44:00,-44.7667093401639,3.333,-7.1885498,6843294.42,-79.55472597945482,A,-4.8247269,1.3162944967771182,-57.56643887278551,-5.283960353606744,58.23746429855419,0.32144402109770454,3.4596617252327633,-2.2538709776636097
2023-04-26 05:45:00,-44.75004000639274,3.333,-7.2598255,6843873.3,-74.76224252090469,A,-8.654790499999999,1.3084800753276795,-53.38717067479229,-2.771899959453094,54.00920392478656,0.2387003165204078,4.056407690837659,-2.3327257297023607
2023-04-26 05:46:00,-44.73337067266524,3.333,-7.327437,6844417.94,-69.03560801862841,A,-12.4840384,1.332752111069567,-50.0952353364446,-0.36901028048305307,49.08430449737352,0.5694675157610618,4.615885895520478,-2.1264602440060116
2023-04-26 05:47:00,-44.71670133889408,3.333,-7.3895699,6844927.13,-63.93297478408931,A,-16.3124234,1.449363000709127,-48.79945457801841,1.0134205917815962,44.462823483150714,0.31905276923316706,4.5650729336935,-2.4262505173719546
2023-04-26 05:48:00,-44.70003200512292,3.333,-7.4441982,6845400.11,-60.04998715909096,A,-20.1398971,1.4267083131198888,-47.231773876066654,1.6985693970073044,42.02394184927107,0.4906922841746564,4.379601893897416,-2.210586465189408
2023-04-26 05:49:00,-44.683362671351766,3.333,-7.4889914,6845836.63,-56.775856798456516,A,-23.9664084,1.4972539340596995,-43.365583270458956,1.755045760543453,41.49533659370354,1.575850420527786,4.051212932499766,-1.6443150352606608
2023-04-26 05:50:00,-44.66669333762427,3.333,-7.5211932,6846236.86,-52.80510386066453,A,-27.7919,1.2517744181313901,-37.55876803101273,1.7956944176776233,40.65034676817959,2.0808472532698943,4.229960015898087,-1.1828606108174426
2023-04-26 05:51:00,-44.650024003853105,3.333,-7.537459999999999,6846601.41,-46.142914929645485,A,-31.616305399999998,1.1292233264211973,-29.096982170667616,0.5746565097510938,37.76739384112443,2.974990175544008,3.854702009651646,-0.5913483539516164
2023-04-26 05:52:00,-44.63335467008195,3.333,-7.533633399999999,6846931.2700000005,-36.3480554178459,A,-35.439543799999996,0.9516407478731708,-20.29361550873,-0.3112855588688035,31.10329685702527,3.5878165727190208,3.945755853677383,-0.19757640682291822
2023-04-26 05:53:00,-44.61668533631079,3.333,-7.504417699999999,6847227.66,-24.20114166975327,A,-39.2615127,0.6850647043793288,-11.764742466224561,-1.073129111898652,21.6578376943653,4.922062993842701,3.7425592496169884,0.8060987627504801
2023-04-26 05:54:00,-44.600016002583295,3.333,-7.4429009,6847492.13,-11.51673210160152,A,-43.0820763,0.059592908535705646,-6.071111443978225,-1.2264553374457137,10.12417509680381,6.130696921118215,3.860518785446402,2.1005570341003477
2023-04-26 05:55:00,-44.58334666881213,3.333,-7.3398257,6847726.44,-1.0490196597529575,A,-46.9010488,-1.1692906194330135,-3.7541653965945443,-0.5820988644759382,-0.6498632838302001,7.414422251531505,4.290973533268698,4.201718552576494
2023-04-26 05:56:00,-44.56667733504097,3.333,-7.1824426,6847932.46,5.219561609887023,A,-50.7181676,-3.2383955804398283,-4.218810199501604,-0.8394504183697791,-8.006493578286609,8.669491207108877,3.581945460549832,7.500324144129991
2023-04-26 05:57:00,-44.550008001269816,3.333,-6.9526261,6848112.19,6.590855664788251,A,-54.5330492,-6.1954343248035,-5.258099543883873,-0.5026824307974493,-10.248226105515641,10.45122095361694,3.213460611458231,12.043259710386337
2023-04-26 05:58:00,-44.53333866754232,3.333,-6.6236437,6848267.71,5.439332683741668,A,-58.3451131,-10.1306570559791,-2.6267771538114175,-1.5155816678188785,-7.332868736561068,13.581632283112413,1.8113645791249837,18.584358781863557
2023-04-26 05:59:00,-44.51666933377116,3.333,-6.1542952,6848401.11,8.929634659212752,A,-62.1534415,-13.333307765573409,9.558169659037958,-5.682747954222123,-4.1929497044147865,23.064353375661085,-1.4307134698005939,27.65404528860745
2023-04-26 06:00:00,-44.5,3.333,-5.4775477,6848514.34,20.309535929362028,A,-65.95652079999999,-9.823091011214274,24.34180371042021,-8.200097325745446,-9.110705150586,41.130279243905534,-5.266615438413282,33.161496655964584
2023-04-26 06:01:00,-44.48333066622884,3.333,-4.476507,6848609.11,30.385609947919875,A,-69.75167569999999,3.277822305135487,33.52191362531448,-7.129808276665244,-16.350831701267452,57.327498629187176,-9.977283468925634,26.062261006551125
2023-04-26 06:02:00,-44.466661332501346,3.333,-2.9278592,6848686.850000001,36.32825279227109,A,-73.53373239999999,14.024076617206447,50.20851389186464,-3.9806489869224606,-16.643250717996125,73.89809670499017,-11.597675534813789,19.9490934987698
2023-04-26 06:03:00,-44.449991998730184,3.333,-0.3472304,6848748.79,67.16578126978129,A,-77.29132919999999,43.02542761233781,64.90069681997193,143.92840702213743,-72.73454327685613,84.09796772143272,134.67897211640047,-37.02252629715804
2023-04-26 06:04:00,-44.43332266495903,3.333,4.5336962,6848796.24,103.31331247250637,A,-80.99418539999999,76.39801428114879,72.84836377472493,53.849916766936985,-96.38573779619765,91.03698468173752,42.82639287213442,-59.01771411471418
2023-04-26 06:05:00,-44.41665333118787,3.333,16.1966851,6848830.05,117.62249859631993,A,-84.5304656,93.96776941373537,67.8450840242349,-9.33396971923321,-104.6471764873495,84.88933437968444,-22.82003582326979,-71.98416847365297
2023-04-26 06:06:00,-44.39998399746037,3.333,57.0423313,6848850.69,103.67135542235337,A,-87.18218159999999,82.24615911264846,-36.62264844717936,-82.09735185332829,-83.75109127337055,-32.17146985380111,-97.14654796869218,-56.692765881503874
2023-04-26 06:07:00,-44.38331466368921,3.333,124.0425216,6848858.390000001,77.46804164678178,A,-86.1043833,54.88138963748497,-64.61979021040133,29.1550816330182,-67.26634576462675,-72.01024187720941,19.62784957907752,-41.20583291121875
2023-04-26 06:08:00,-44.36664532991805,3.333,145.04430929999998,6848853.17,52.96539922589727,A,-82.8150814,32.72210170593462,-37.72989017669897,47.90308321112008,-45.14032904404303,-44.2762408858016,40.443966836651214,-23.109012602551957
2023-04-26 06:09:00,-44.349975996146895,3.333,152.3248844,6848834.73,35.38635641706787,A,-79.1702421,18.61647469165473,-24.984803461608863,28.14333056878195,-29.592155771693797,-27.2215095045658,21.826759032221617,-12.522610723754042
2023-04-26 06:10:00,-44.333306662419396,3.333,155.81154759999998,6848802.47,22.873746532895893,A,-75.4342412,8.62347771749046,-28.73393175366982,58.28162022941024,-15.122955511025793,-26.125512012334184,54.74678189386259,-1.2807555850886274
2023-04-26 06:11:00,-44.316637328648234,3.333,157.7918595,6848755.41,9.746639284436242,A,-71.6625638,-2.8500836037565023,-29.096640263128847,49.30342283161963,-3.769460650095425,-19.815825479449813,47.859138325735785,8.226396788559214
2023-04-26 06:12:00,-44.29996799487708,3.333,159.0306046,6848692.23,-9.116706564556807,A,-67.87328339999999,-22.424630166169663,-27.984082140322755,52.0416128419829,14.656903654897178,-12.613302358456622,52.58439354425627,27.934462116470968
2023-04-26 06:13:00,-44.28329866110592,3.333,159.8516582,6848611.26,-24.14516420185828,A,-64.073947,-38.21119216365332,-32.821506711494294,-73.70491045110703,16.447182647374575,-12.011274233641416,-72.45024849230686,31.56454093796492
2023-04-26 06:14:00,-44.266629327378425,3.333,160.41493359999998,6848510.68,-0.18036187827965477,A,-60.2682359,-14.31383945386915,-46.070137508797416,-234.51264453564454,-27.211168111811276,-21.044681012802357,-234.22639151004205,-10.660677680025401
2023-04-26 06:15:00,-44.24995999360726,3.333,160.8083184,6848388.48,27.161721254946315,A,-56.458146199999995,14.527547297635465,-67.55669419228707,-19.354760331189937,-38.81069115113496,-39.383795755838946,-19.49412223082618,-22.06469757133891
2023-04-26 06:16:00,-44.2332906598361,3.333,161.0840953,6848242.62,25.846608984436898,A,-52.644846199999996,16.342858292184246,-58.44092308047584,5.134392144562298,-36.57813277494279,-28.064830418808924,5.491966249034704,-21.036724879078974
2023-04-26 06:17:00,-44.216621326064946,3.333,161.27531589999998,6848071.0,16.152244246637565,A,-48.829060299999995,11.503510979520797,-52.07643708746764,2.2773291695666558,-28.273170874970674,-19.462329263760694,3.3560533264071637,-15.437263920401165
2023-04-26 06:18:00,-44.199951992293784,3.333,161.40392119999998,6847871.57,5.751212234936247,A,-45.0112581,6.710151104307442,-52.297401044195794,0.9436146208054197,-20.493528977051028,-15.855389728872979,2.634987205404286,-10.45969679733389
2023-04-26 06:19:00,-44.18328265856629,3.333,161.4850682,6847642.37,-3.6708013687166385,A,-41.1917544,2.9441013591058436,-54.84619349294553,-2.3841659439167415,-14.715433579833189,-13.785831852961564,0.8962824301834189,-6.707804190475144
2023-04-26 06:20:00,-44.16661332479513,3.333,161.5295962,6847381.53,-11.663887305861863,A,-37.3707682,-0.31467235968011664,-61.533308012094494,-5.011685145190313,-12.52012685367663,-14.891032420135161,1.4136772780821047,-4.331285220840073
2023-04-26 06:21:00,-44.14994399102397,3.333,161.5454882,6847087.32,-14.928275271195162,A,-33.548456699999996,-2.4062423632494756,-63.46934328588395,-5.850286852022691,-14.02331535556732,-14.515866183406615,2.1784481930744732,-2.5837523859663634
